# COSI2 B0 scan
# time 2024-05-22 18:55:30.362520
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_no_magnet_80mm_8pts
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
268.370,125.770,268.470,-47.5440,-0.8420,1.9790,47.5920
279.030,125.770,268.470,-47.5560,-0.8370,1.9820,47.6030
289.700,125.770,268.470,-47.5590,-0.8360,1.9800,47.6060
300.370,125.770,268.470,-47.5760,-0.8260,1.9760,47.6210
311.030,125.770,268.470,-47.5890,-0.8230,1.9680,47.6380
321.700,136.430,268.470,-47.6090,-0.8180,1.9640,47.6560
311.030,136.430,268.470,-47.6330,-0.8110,1.9700,47.6840
300.370,136.430,268.470,-47.6160,-0.8230,1.9790,47.6610
289.700,136.430,268.470,-47.5960,-0.8230,1.9870,47.6440
279.030,136.430,268.470,-47.5810,-0.8270,1.9930,47.6290
268.370,136.430,268.470,-47.5600,-0.8310,1.9940,47.6090
257.700,136.430,268.470,-47.5550,-0.8340,1.9930,47.6030
247.030,136.430,268.470,-47.5420,-0.8340,1.9900,47.5920
236.370,136.430,268.470,-47.5360,-0.8440,1.9860,47.5850
225.700,136.430,268.470,-47.5340,-0.8420,1.9870,47.5830
215.030,136.430,268.470,-47.5290,-0.8410,1.9840,47.5800
204.370,136.430,268.470,-47.5410,-0.8430,1.9860,47.5900
193.700,136.430,268.470,-47.5430,-0.8400,1.9800,47.5870
183.030,136.430,268.470,-47.5480,-0.8420,1.9770,47.5970
172.370,147.100,268.470,-47.5570,-0.8410,1.9810,47.6030
183.030,147.100,268.470,-47.5680,-0.8300,1.9670,47.6170
193.700,147.100,268.470,-47.5580,-0.8380,1.9770,47.6040
204.370,147.100,268.470,-47.5530,-0.8340,1.9800,47.6010
215.030,147.100,268.470,-47.5440,-0.8390,1.9780,47.5930
225.700,147.100,268.470,-47.5300,-0.8400,1.9870,47.5820
236.370,147.100,268.470,-47.5330,-0.8360,1.9890,47.5800
247.030,147.100,268.470,-47.5330,-0.8450,1.9930,47.5840
257.700,147.100,268.470,-47.5390,-0.8410,1.9990,47.5860
268.370,147.100,268.470,-47.5440,-0.8420,2.0000,47.5940
279.030,147.100,268.470,-47.5560,-0.8350,2.0020,47.6060
289.700,147.100,268.470,-47.5650,-0.8350,2.0060,47.6160
300.370,147.100,268.470,-47.5790,-0.8340,2.0090,47.6290
311.030,147.100,268.470,-47.6010,-0.8230,2.0040,47.6500
321.700,157.770,268.470,-47.6190,-0.8180,2.0020,47.6710
311.030,157.770,268.470,-47.6560,-0.8160,2.0250,47.7080
300.370,157.770,268.470,-47.6240,-0.8220,2.0300,47.6740
289.700,157.770,268.470,-47.5980,-0.8250,2.0320,47.6480
279.030,157.770,268.470,-47.5820,-0.8340,2.0280,47.6290
268.370,157.770,268.470,-47.5610,-0.8290,2.0270,47.6110
257.700,157.770,268.470,-47.5500,-0.8300,2.0150,47.6010
247.030,157.770,268.470,-47.5410,-0.8360,2.0160,47.5930
236.370,157.770,268.470,-47.5340,-0.8400,2.0050,47.5830
225.700,157.770,268.470,-47.5260,-0.8370,1.9970,47.5790
215.030,157.770,268.470,-47.5310,-0.8370,2.0050,47.5810
204.370,157.770,268.470,-47.5280,-0.8330,1.9950,47.5770
193.700,157.770,268.470,-47.5350,-0.8290,1.9860,47.5840
183.030,157.770,268.470,-47.5460,-0.8300,1.9830,47.5900
172.370,168.430,268.470,-47.5530,-0.8330,1.9820,47.6020
183.030,168.430,268.470,-47.5670,-0.8310,1.9690,47.6110
193.700,168.430,268.470,-47.5510,-0.8310,1.9750,47.5980
204.370,168.430,268.470,-47.5350,-0.8310,1.9800,47.5850
215.030,168.430,268.470,-47.5290,-0.8330,1.9890,47.5730
225.700,168.430,268.470,-47.5270,-0.8350,1.9950,47.5720
236.370,168.430,268.470,-47.5180,-0.8330,2.0020,47.5680
247.030,168.430,268.470,-47.5210,-0.8380,2.0080,47.5710
257.700,168.430,268.470,-47.5270,-0.8330,2.0160,47.5770
268.370,168.430,268.470,-47.5320,-0.8410,2.0240,47.5830
279.030,168.430,268.470,-47.5380,-0.8340,2.0330,47.5890
289.700,168.430,268.470,-47.5550,-0.8310,2.0420,47.6070
300.370,168.430,268.470,-47.5750,-0.8350,2.0530,47.6270
311.030,168.430,268.470,-47.5990,-0.8280,2.0540,47.6520
311.030,179.100,268.470,-47.6260,-0.8210,2.0550,47.6770
300.370,179.100,268.470,-47.6220,-0.8290,2.0930,47.6750
289.700,179.100,268.470,-47.5900,-0.8300,2.0840,47.6410
279.030,179.100,268.470,-47.5610,-0.8340,2.0710,47.6140
268.370,179.100,268.470,-47.5440,-0.8360,2.0670,47.5970
257.700,179.100,268.470,-47.5340,-0.8330,2.0450,47.5860
247.030,179.100,268.470,-47.5240,-0.8300,2.0430,47.5750
236.370,179.100,268.470,-47.5160,-0.8390,2.0270,47.5680
225.700,179.100,268.470,-47.5170,-0.8310,2.0240,47.5660
215.030,179.100,268.470,-47.5090,-0.8350,2.0050,47.5590
204.370,179.100,268.470,-47.5120,-0.8310,1.9990,47.5620
193.700,179.100,268.470,-47.5240,-0.8280,1.9890,47.5750
193.700,189.770,268.470,-47.5330,-0.8310,1.9820,47.5840
204.370,189.770,268.470,-47.5240,-0.8250,1.9860,47.5710
215.030,189.770,268.470,-47.5130,-0.8280,1.9910,47.5640
225.700,189.770,268.470,-47.5080,-0.8310,2.0010,47.5570
236.370,189.770,268.470,-47.5050,-0.8330,2.0160,47.5540
247.030,189.770,268.470,-47.5020,-0.8350,2.0230,47.5530
257.700,189.770,268.470,-47.5060,-0.8370,2.0340,47.5570
268.370,189.770,268.470,-47.5090,-0.8360,2.0450,47.5600
279.030,189.770,268.470,-47.5220,-0.8430,2.0620,47.5740
289.700,189.770,268.470,-47.5320,-0.8330,2.0780,47.5850
289.700,200.430,268.470,-47.5500,-0.8340,2.0920,47.6030
279.030,200.430,268.470,-47.5330,-0.8390,2.1090,47.5870
268.370,200.430,268.470,-47.5170,-0.8420,2.0910,47.5750
257.700,200.430,268.470,-47.5090,-0.8430,2.0770,47.5610
247.030,200.430,268.470,-47.5010,-0.8380,2.0580,47.5530
236.370,200.430,268.470,-47.4920,-0.8450,2.0410,47.5440
225.700,200.430,268.470,-47.4860,-0.8400,2.0340,47.5370
215.030,200.430,268.470,-47.4920,-0.8350,2.0200,47.5420
204.370,211.100,279.130,-47.4970,-0.8320,2.0070,47.5480
215.030,211.100,279.130,-47.4860,-0.8260,1.9940,47.5370
225.700,211.100,279.130,-47.4850,-0.8250,2.0050,47.5340
236.370,211.100,279.130,-47.4840,-0.8300,2.0220,47.5350
247.030,211.100,279.130,-47.4720,-0.8350,2.0300,47.5230
257.700,211.100,279.130,-47.4820,-0.8330,2.0480,47.5350
268.370,211.100,279.130,-47.4900,-0.8420,2.0650,47.5390
279.030,211.100,279.130,-47.4950,-0.8460,2.0790,47.5470
300.370,200.430,279.130,-47.4990,-0.8490,2.0930,47.5530
289.700,200.430,279.130,-47.5480,-0.8460,2.1460,47.6020
279.030,200.430,279.130,-47.5310,-0.8450,2.1180,47.5840
268.370,200.430,279.130,-47.5200,-0.8430,2.0900,47.5740
257.700,200.430,279.130,-47.5090,-0.8340,2.0760,47.5630
247.030,200.430,279.130,-47.5030,-0.8380,2.0540,47.5570
236.370,200.430,279.130,-47.5010,-0.8380,2.0470,47.5530
225.700,200.430,279.130,-47.4930,-0.8370,2.0310,47.5440
215.030,200.430,279.130,-47.4930,-0.8270,2.0170,47.5430
204.370,200.430,279.130,-47.4980,-0.8280,2.0040,47.5470
183.030,189.770,279.130,-47.5000,-0.8260,1.9940,47.5490
193.700,189.770,279.130,-47.5340,-0.8150,1.9650,47.5780
204.370,189.770,279.130,-47.5180,-0.8230,1.9790,47.5610
215.030,189.770,279.130,-47.5130,-0.8290,1.9870,47.5630
225.700,189.770,279.130,-47.5080,-0.8240,2.0010,47.5580
236.370,189.770,279.130,-47.5040,-0.8290,2.0070,47.5510
247.030,189.770,279.130,-47.5080,-0.8310,2.0190,47.5590
257.700,189.770,279.130,-47.5100,-0.8320,2.0340,47.5580
268.370,189.770,279.130,-47.5160,-0.8340,2.0460,47.5690
279.030,189.770,279.130,-47.5270,-0.8380,2.0640,47.5790
289.700,189.770,279.130,-47.5400,-0.8300,2.0740,47.5920
300.370,189.770,279.130,-47.5640,-0.8360,2.0910,47.6170
321.700,179.100,279.130,-47.5790,-0.8370,2.1140,47.6330
311.030,179.100,279.130,-47.6690,-0.8320,2.0940,47.7210
300.370,179.100,279.130,-47.6270,-0.8310,2.0940,47.6820
289.700,179.100,279.130,-47.5940,-0.8290,2.0870,47.6450
279.030,179.100,279.130,-47.5660,-0.8300,2.0770,47.6190
268.370,179.100,279.130,-47.5490,-0.8290,2.0660,47.6010
257.700,179.100,279.130,-47.5390,-0.8300,2.0500,47.5900
247.030,179.100,279.130,-47.5270,-0.8330,2.0430,47.5790
236.370,179.100,279.130,-47.5200,-0.8310,2.0250,47.5720
225.700,179.100,279.130,-47.5150,-0.8290,2.0140,47.5640
215.030,179.100,279.130,-47.5130,-0.8270,2.0060,47.5620
204.370,179.100,279.130,-47.5260,-0.8280,1.9940,47.5720
193.700,179.100,279.130,-47.5220,-0.8250,1.9890,47.5720
183.030,179.100,279.130,-47.5260,-0.8200,1.9790,47.5760
172.370,168.430,279.130,-47.5440,-0.8160,1.9650,47.5900
183.030,168.430,279.130,-47.5610,-0.8180,1.9690,47.6080
193.700,168.430,279.130,-47.5470,-0.8240,1.9650,47.5960
204.370,168.430,279.130,-47.5340,-0.8200,1.9810,47.5830
215.030,168.430,279.130,-47.5310,-0.8230,1.9840,47.5800
225.700,168.430,279.130,-47.5300,-0.8300,1.9930,47.5780
236.370,168.430,279.130,-47.5270,-0.8310,1.9940,47.5770
247.030,168.430,279.130,-47.5290,-0.8320,2.0040,47.5770
257.700,168.430,279.130,-47.5290,-0.8350,2.0210,47.5800
268.370,168.430,279.130,-47.5350,-0.8310,2.0250,47.5900
279.030,168.430,279.130,-47.5480,-0.8340,2.0320,47.5990
289.700,168.430,279.130,-47.5600,-0.8300,2.0390,47.6100
300.370,168.430,279.130,-47.5820,-0.8260,2.0470,47.6300
311.030,168.430,279.130,-47.6050,-0.8340,2.0510,47.6520
321.700,157.770,279.130,-47.6350,-0.8270,2.0550,47.6880
311.030,157.770,279.130,-47.6610,-0.8210,2.0180,47.7110
300.370,157.770,279.130,-47.6280,-0.8230,2.0250,47.6780
289.700,157.770,279.130,-47.6060,-0.8270,2.0290,47.6580
279.030,157.770,279.130,-47.5880,-0.8260,2.0270,47.6410
268.370,157.770,279.130,-47.5640,-0.8310,2.0170,47.6140
257.700,157.770,279.130,-47.5540,-0.8340,2.0250,47.6040
247.030,157.770,279.130,-47.5460,-0.8340,2.0090,47.5960
236.370,157.770,279.130,-47.5390,-0.8330,2.0060,47.5890
225.700,157.770,279.130,-47.5320,-0.8310,2.0000,47.5810
215.030,157.770,279.130,-47.5330,-0.8320,1.9950,47.5810
204.370,157.770,279.130,-47.5350,-0.8260,1.9910,47.5820
193.700,157.770,279.130,-47.5400,-0.8270,1.9810,47.5870
183.030,157.770,279.130,-47.5420,-0.8300,1.9800,47.5900
172.370,147.100,279.130,-47.5530,-0.8220,1.9710,47.6010
183.030,147.100,279.130,-47.5680,-0.8260,1.9650,47.6140
193.700,147.100,279.130,-47.5610,-0.8240,1.9670,47.6090
204.370,147.100,279.130,-47.5510,-0.8280,1.9750,47.5970
215.030,147.100,279.130,-47.5420,-0.8290,1.9760,47.5890
225.700,147.100,279.130,-47.5340,-0.8300,1.9820,47.5830
236.370,147.100,279.130,-47.5340,-0.8370,1.9880,47.5820
247.030,147.100,279.130,-47.5400,-0.8370,1.9870,47.5850
257.700,147.100,279.130,-47.5400,-0.8410,1.9930,47.5900
268.370,147.100,279.130,-47.5480,-0.8360,2.0020,47.5990
279.030,147.100,279.130,-47.5620,-0.8290,2.0010,47.6140
289.700,147.100,279.130,-47.5740,-0.8330,2.0030,47.6230
300.370,147.100,279.130,-47.5880,-0.8330,2.0050,47.6390
311.030,147.100,279.130,-47.6030,-0.8280,2.0020,47.6540
321.700,136.430,279.130,-47.6310,-0.8220,2.0020,47.6830
311.030,136.430,279.130,-47.6500,-0.8190,1.9630,47.6970
300.370,136.430,279.130,-47.6270,-0.8150,1.9820,47.6750
289.700,136.430,279.130,-47.6070,-0.8220,1.9880,47.6550
279.030,136.430,279.130,-47.5910,-0.8270,1.9920,47.6390
268.370,136.430,279.130,-47.5720,-0.8320,1.9860,47.6220
257.700,136.430,279.130,-47.5610,-0.8330,1.9910,47.6100
247.030,136.430,279.130,-47.5510,-0.8310,1.9860,47.5990
236.370,136.430,279.130,-47.5490,-0.8360,1.9820,47.5950
225.700,136.430,279.130,-47.5420,-0.8380,1.9800,47.5890
215.030,136.430,279.130,-47.5470,-0.8410,1.9740,47.5900
204.370,136.430,279.130,-47.5430,-0.8290,1.9840,47.5900
193.700,136.430,279.130,-47.5430,-0.8320,1.9700,47.5900
183.030,136.430,279.130,-47.5500,-0.8280,1.9710,47.5990
172.370,125.770,279.130,-47.5590,-0.8320,1.9680,47.6070
183.030,125.770,279.130,-47.5710,-0.8310,1.9680,47.6190
193.700,125.770,279.130,-47.5640,-0.8330,1.9730,47.6060
204.370,125.770,279.130,-47.5490,-0.8370,1.9680,47.6000
215.030,125.770,279.130,-47.5410,-0.8390,1.9670,47.5920
225.700,125.770,279.130,-47.5370,-0.8430,1.9690,47.5870
236.370,125.770,279.130,-47.5440,-0.8370,1.9750,47.5910
247.030,125.770,279.130,-47.5450,-0.8390,1.9730,47.5910
257.700,125.770,279.130,-47.5500,-0.8440,1.9690,47.5990
268.370,125.770,279.130,-47.5530,-0.8450,1.9800,47.6010
279.030,125.770,279.130,-47.5580,-0.8420,1.9740,47.6080
289.700,125.770,279.130,-47.5780,-0.8320,1.9650,47.6240
300.370,125.770,279.130,-47.5820,-0.8290,1.9650,47.6300
311.030,125.770,279.130,-47.6030,-0.8200,1.9600,47.6510
321.700,115.100,279.130,-47.6230,-0.8210,1.9540,47.6670
311.030,115.100,279.130,-47.6260,-0.8120,1.9320,47.6720
300.370,115.100,279.130,-47.6150,-0.8160,1.9510,47.6640
289.700,115.100,279.130,-47.5970,-0.8220,1.9560,47.6440
279.030,115.100,279.130,-47.5790,-0.8360,1.9620,47.6280
268.370,115.100,279.130,-47.5690,-0.8330,1.9630,47.6170
257.700,115.100,279.130,-47.5590,-0.8390,1.9720,47.6070
247.030,115.100,279.130,-47.5520,-0.8420,1.9650,47.6010
236.370,115.100,279.130,-47.5460,-0.8440,1.9660,47.5980
225.700,115.100,279.130,-47.5410,-0.8450,1.9660,47.5930
215.030,115.100,279.130,-47.5470,-0.8450,1.9720,47.5940
204.370,115.100,279.130,-47.5460,-0.8400,1.9680,47.5930
193.700,115.100,279.130,-47.5430,-0.8430,1.9700,47.5930
183.030,115.100,279.130,-47.5540,-0.8460,1.9730,47.5990
172.370,104.430,279.130,-47.5600,-0.8410,1.9730,47.6080
183.030,104.430,279.130,-47.5730,-0.8460,1.9750,47.6200
193.700,104.430,279.130,-47.5600,-0.8460,1.9710,47.6120
204.370,104.430,279.130,-47.5500,-0.8480,1.9670,47.5990
215.030,104.430,279.130,-47.5380,-0.8500,1.9630,47.5870
225.700,104.430,279.130,-47.5390,-0.8470,1.9610,47.5870
236.370,104.430,279.130,-47.5370,-0.8440,1.9620,47.5850
247.030,104.430,279.130,-47.5420,-0.8530,1.9630,47.5890
257.700,104.430,279.130,-47.5410,-0.8490,1.9560,47.5930
268.370,104.430,279.130,-47.5480,-0.8420,1.9620,47.5960
279.030,104.430,279.130,-47.5600,-0.8410,1.9520,47.6010
289.700,104.430,279.130,-47.5680,-0.8340,1.9420,47.6160
300.370,104.430,279.130,-47.5820,-0.8330,1.9390,47.6270
311.030,104.430,279.130,-47.5900,-0.8290,1.9360,47.6360
311.030,93.770,279.130,-47.6000,-0.8200,1.9290,47.6460
300.370,93.770,279.130,-47.6020,-0.8230,1.9180,47.6470
289.700,93.770,279.130,-47.5890,-0.8300,1.9260,47.6340
279.030,93.770,279.130,-47.5730,-0.8320,1.9340,47.6180
268.370,93.770,279.130,-47.5620,-0.8410,1.9420,47.6080
257.700,93.770,279.130,-47.5580,-0.8430,1.9440,47.6030
247.030,93.770,279.130,-47.5480,-0.8470,1.9520,47.5980
236.370,93.770,279.130,-47.5380,-0.8520,1.9570,47.5830
225.700,93.770,279.130,-47.5350,-0.8490,1.9640,47.5870
215.030,93.770,279.130,-47.5380,-0.8530,1.9660,47.5860
204.370,93.770,279.130,-47.5380,-0.8510,1.9680,47.5870
193.700,93.770,279.130,-47.5400,-0.8470,1.9710,47.5880
193.700,83.100,279.130,-47.5460,-0.8470,1.9670,47.5940
204.370,83.100,279.130,-47.5480,-0.8570,1.9760,47.5970
215.030,83.100,279.130,-47.5380,-0.8540,1.9690,47.5870
225.700,83.100,279.130,-47.5330,-0.8560,1.9620,47.5780
236.370,83.100,279.130,-47.5310,-0.8620,1.9620,47.5800
247.030,83.100,279.130,-47.5310,-0.8590,1.9520,47.5760
257.700,83.100,279.130,-47.5380,-0.8570,1.9470,47.5820
268.370,83.100,279.130,-47.5360,-0.8500,1.9450,47.5810
279.030,83.100,279.130,-47.5470,-0.8510,1.9420,47.5900
289.700,83.100,279.130,-47.5560,-0.8410,1.9260,47.5990
289.700,72.430,279.130,-47.5710,-0.8370,1.9160,47.6140
279.030,72.430,279.130,-47.5540,-0.8410,1.9030,47.6020
268.370,72.430,279.130,-47.5450,-0.8480,1.9270,47.5930
257.700,72.430,279.130,-47.5360,-0.8520,1.9360,47.5830
247.030,72.430,279.130,-47.5400,-0.8570,1.9430,47.5880
236.370,72.430,279.130,-47.5320,-0.8650,1.9450,47.5800
225.700,72.430,279.130,-47.5210,-0.8640,1.9530,47.5740
215.030,72.430,279.130,-47.5280,-0.8590,1.9600,47.5730
215.030,61.770,289.800,-47.5240,-0.8600,1.9620,47.5750
225.700,61.770,289.800,-47.5240,-0.8590,1.9560,47.5700
236.370,61.770,289.800,-47.5230,-0.8600,1.9520,47.5700
247.030,61.770,289.800,-47.5190,-0.8650,1.9410,47.5680
257.700,61.770,289.800,-47.5220,-0.8680,1.9370,47.5690
268.370,61.770,289.800,-47.5300,-0.8630,1.9290,47.5740
300.370,72.430,289.800,-47.5320,-0.8670,1.9180,47.5840
289.700,72.430,289.800,-47.5710,-0.8390,1.8820,47.6160
279.030,72.430,289.800,-47.5620,-0.8470,1.8990,47.6090
268.370,72.430,289.800,-47.5500,-0.8500,1.9200,47.5950
257.700,72.430,289.800,-47.5390,-0.8550,1.9240,47.5840
247.030,72.430,289.800,-47.5330,-0.8580,1.9310,47.5800
236.370,72.430,289.800,-47.5290,-0.8650,1.9340,47.5750
225.700,72.430,289.800,-47.5280,-0.8640,1.9430,47.5750
215.030,72.430,289.800,-47.5300,-0.8580,1.9440,47.5740
204.370,72.430,289.800,-47.5260,-0.8600,1.9530,47.5710
183.030,83.100,289.800,-47.5330,-0.8570,1.9590,47.5770
193.700,83.100,289.800,-47.5610,-0.8420,1.9660,47.6090
204.370,83.100,289.800,-47.5360,-0.8460,1.9560,47.5840
215.030,83.100,289.800,-47.5380,-0.8500,1.9580,47.5860
225.700,83.100,289.800,-47.5380,-0.8490,1.9510,47.5840
236.370,83.100,289.800,-47.5270,-0.8560,1.9450,47.5780
247.030,83.100,289.800,-47.5340,-0.8570,1.9440,47.5810
257.700,83.100,289.800,-47.5380,-0.8580,1.9310,47.5850
268.370,83.100,289.800,-47.5460,-0.8550,1.9310,47.5910
279.030,83.100,289.800,-47.5530,-0.8500,1.9240,47.5980
289.700,83.100,289.800,-47.5590,-0.8510,1.9120,47.6060
300.370,83.100,289.800,-47.5730,-0.8440,1.9040,47.6170
311.030,93.770,289.800,-47.5960,-0.8350,1.8970,47.6410
300.370,93.770,289.800,-47.6100,-0.8260,1.9090,47.6550
289.700,93.770,289.800,-47.5960,-0.8260,1.9220,47.6460
279.030,93.770,289.800,-47.5850,-0.8340,1.9240,47.6290
268.370,93.770,289.800,-47.5710,-0.8410,1.9290,47.6170
257.700,93.770,289.800,-47.5610,-0.8430,1.9400,47.6080
247.030,93.770,289.800,-47.5500,-0.8440,1.9370,47.5940
236.370,93.770,289.800,-47.5440,-0.8440,1.9500,47.5890
225.700,93.770,289.800,-47.5420,-0.8490,1.9580,47.5930
215.030,93.770,289.800,-47.5400,-0.8510,1.9520,47.5830
204.370,93.770,289.800,-47.5360,-0.8460,1.9600,47.5840
193.700,93.770,289.800,-47.5410,-0.8470,1.9560,47.5870
172.370,104.430,289.800,-47.5470,-0.8390,1.9620,47.5950
183.030,104.430,289.800,-47.5700,-0.8310,1.9620,47.6190
193.700,104.430,289.800,-47.5550,-0.8340,1.9570,47.6020
204.370,104.430,289.800,-47.5550,-0.8330,1.9570,47.6020
215.030,104.430,289.800,-47.5480,-0.8400,1.9560,47.5960
225.700,104.430,289.800,-47.5430,-0.8370,1.9560,47.5910
236.370,104.430,289.800,-47.5420,-0.8490,1.9520,47.5890
247.030,104.430,289.800,-47.5430,-0.8490,1.9510,47.5910
257.700,104.430,289.800,-47.5450,-0.8490,1.9460,47.5940
268.370,104.430,289.800,-47.5570,-0.8470,1.9510,47.6050
279.030,104.430,289.800,-47.5640,-0.8440,1.9420,47.6110
289.700,104.430,289.800,-47.5760,-0.8330,1.9340,47.6230
300.370,104.430,289.800,-47.5830,-0.8360,1.9310,47.6310
311.030,104.430,289.800,-47.6020,-0.8300,1.9280,47.6480
321.700,115.100,289.800,-47.6170,-0.8240,1.9240,47.6630
311.030,115.100,289.800,-47.6350,-0.8180,1.9220,47.6820
300.370,115.100,289.800,-47.6180,-0.8210,1.9430,47.6680
289.700,115.100,289.800,-47.6050,-0.8270,1.9480,47.6520
279.030,115.100,289.800,-47.5880,-0.8300,1.9560,47.6360
268.370,115.100,289.800,-47.5790,-0.8330,1.9540,47.6270
257.700,115.100,289.800,-47.5610,-0.8380,1.9600,47.6110
247.030,115.100,289.800,-47.5580,-0.8380,1.9610,47.6050
236.370,115.100,289.800,-47.5460,-0.8350,1.9510,47.5930
225.700,115.100,289.800,-47.5380,-0.8420,1.9580,47.5860
215.030,115.100,289.800,-47.5370,-0.8400,1.9620,47.5850
204.370,115.100,289.800,-47.5430,-0.8360,1.9610,47.5900
193.700,115.100,289.800,-47.5480,-0.8340,1.9610,47.5960
183.030,115.100,289.800,-47.5600,-0.8300,1.9660,47.6080
172.370,125.770,289.800,-47.5700,-0.8270,1.9630,47.6180
183.030,125.770,289.800,-47.5790,-0.8220,1.9570,47.6300
193.700,125.770,289.800,-47.5610,-0.8250,1.9610,47.6130
204.370,125.770,289.800,-47.5550,-0.8240,1.9570,47.6020
215.030,125.770,289.800,-47.5500,-0.8300,1.9600,47.5950
225.700,125.770,289.800,-47.5460,-0.8350,1.9610,47.5930
236.370,125.770,289.800,-47.5440,-0.8340,1.9670,47.5900
247.030,125.770,289.800,-47.5460,-0.8390,1.9650,47.5970
257.700,125.770,289.800,-47.5540,-0.8360,1.9700,47.6020
268.370,125.770,289.800,-47.5590,-0.8380,1.9740,47.6100
279.030,125.770,289.800,-47.5640,-0.8310,1.9670,47.6110
289.700,125.770,289.800,-47.5770,-0.8270,1.9610,47.6260
300.370,125.770,289.800,-47.5930,-0.8290,1.9640,47.6390
311.030,125.770,289.800,-47.6120,-0.8200,1.9560,47.6620
321.700,136.430,289.800,-47.6270,-0.8150,1.9530,47.6740
311.030,136.430,289.800,-47.6570,-0.8180,1.9640,47.7060
300.370,136.430,289.800,-47.6400,-0.8150,1.9750,47.6810
289.700,136.430,289.800,-47.6120,-0.8240,1.9830,47.6620
279.030,136.430,289.800,-47.5930,-0.8240,1.9800,47.6410
268.370,136.430,289.800,-47.5830,-0.8260,1.9840,47.6310
257.700,136.430,289.800,-47.5720,-0.8320,1.9830,47.6150
247.030,136.430,289.800,-47.5540,-0.8300,1.9830,47.6000
236.370,136.430,289.800,-47.5490,-0.8310,1.9800,47.5970
225.700,136.430,289.800,-47.5460,-0.8300,1.9700,47.5940
215.030,136.430,289.800,-47.5460,-0.8290,1.9670,47.5930
204.370,136.430,289.800,-47.5410,-0.8290,1.9710,47.5900
193.700,136.430,289.800,-47.5430,-0.8220,1.9650,47.5880
183.030,136.430,289.800,-47.5510,-0.8200,1.9610,47.5950
172.370,147.100,289.800,-47.5660,-0.8130,1.9580,47.6110
183.030,147.100,289.800,-47.5690,-0.8100,1.9580,47.6190
193.700,147.100,289.800,-47.5590,-0.8120,1.9610,47.6060
204.370,147.100,289.800,-47.5520,-0.8180,1.9630,47.6000
215.030,147.100,289.800,-47.5410,-0.8200,1.9640,47.5930
225.700,147.100,289.800,-47.5390,-0.8250,1.9740,47.5870
236.370,147.100,289.800,-47.5380,-0.8280,1.9750,47.5860
247.030,147.100,289.800,-47.5390,-0.8230,1.9840,47.5880
257.700,147.100,289.800,-47.5460,-0.8310,1.9840,47.5940
268.370,147.100,289.800,-47.5530,-0.8280,1.9930,47.6020
279.030,147.100,289.800,-47.5650,-0.8270,1.9950,47.6150
289.700,147.100,289.800,-47.5740,-0.8270,2.0000,47.6230
300.370,147.100,289.800,-47.6010,-0.8210,2.0020,47.6490
311.030,147.100,289.800,-47.6150,-0.8180,2.0010,47.6630
321.700,157.770,289.800,-47.6420,-0.8200,1.9930,47.6880
311.030,157.770,289.800,-47.6720,-0.8250,2.0070,47.7210
300.370,157.770,289.800,-47.6480,-0.8160,2.0250,47.6980
289.700,157.770,289.800,-47.6110,-0.8200,2.0300,47.6640
279.030,157.770,289.800,-47.5930,-0.8210,2.0250,47.6440
268.370,157.770,289.800,-47.5770,-0.8240,2.0110,47.6270
257.700,157.770,289.800,-47.5630,-0.8250,2.0110,47.6130
247.030,157.770,289.800,-47.5530,-0.8250,2.0080,47.6000
236.370,157.770,289.800,-47.5370,-0.8300,2.0030,47.5850
225.700,157.770,289.800,-47.5320,-0.8300,1.9930,47.5830
215.030,157.770,289.800,-47.5370,-0.8240,1.9810,47.5860
204.370,157.770,289.800,-47.5360,-0.8160,1.9780,47.5840
193.700,157.770,289.800,-47.5400,-0.8120,1.9690,47.5870
183.030,157.770,289.800,-47.5440,-0.8130,1.9640,47.5890
183.030,168.430,289.800,-47.5560,-0.8110,1.9630,47.5980
193.700,168.430,289.800,-47.5480,-0.8110,1.9610,47.5980
204.370,168.430,289.800,-47.5400,-0.8050,1.9680,47.5890
215.030,168.430,289.800,-47.5340,-0.8110,1.9780,47.5810
225.700,168.430,289.800,-47.5310,-0.8200,1.9880,47.5820
236.370,168.430,289.800,-47.5210,-0.8220,1.9960,47.5700
247.030,168.430,289.800,-47.5280,-0.8220,2.0050,47.5780
257.700,168.430,289.800,-47.5330,-0.8240,2.0050,47.5830
268.370,168.430,289.800,-47.5470,-0.8260,2.0270,47.6010
279.030,168.430,289.800,-47.5530,-0.8260,2.0320,47.6050
289.700,168.430,289.800,-47.5650,-0.8260,2.0410,47.6170
300.370,168.430,289.800,-47.5860,-0.8280,2.0470,47.6410
311.030,179.100,289.800,-47.6120,-0.8240,2.0550,47.6640
300.370,179.100,289.800,-47.6350,-0.8280,2.0940,47.6890
289.700,179.100,289.800,-47.6030,-0.8350,2.0910,47.6560
279.030,179.100,289.800,-47.5750,-0.8290,2.0760,47.6280
268.370,179.100,289.800,-47.5530,-0.8260,2.0610,47.6050
257.700,179.100,289.800,-47.5420,-0.8330,2.0500,47.5960
