# COSI2 B0 scan,,,,,,
# time 2024-05-23 10:02:34.516565,,,,,,
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm,,,,
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_with_magnet_80mm_8pts,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
215.03,200.43,279.13,-47.622,-0.873,1.939,47.667
204.37,200.43,279.13,-47.634,-0.87,1.916,47.68
183.03,189.77,279.13,-47.682,-0.886,1.875,47.728
193.7,189.77,279.13,-47.665,-0.883,1.887,47.709
204.37,189.77,279.13,-47.652,-0.885,1.914,47.699
215.03,189.77,279.13,-47.637,-0.875,1.932,47.684
225.7,189.77,279.13,-47.636,-0.877,1.955,47.684
236.37,189.77,279.13,-47.631,-0.872,1.966,47.678
247.03,189.77,279.13,-47.627,-0.865,1.983,47.676
257.7,189.77,279.13,-47.626,-0.865,1.995,47.676
268.37,189.77,279.13,-47.629,-0.859,2.014,47.683
279.03,189.77,279.13,-47.633,-0.858,2.038,47.683
289.7,189.77,279.13,-47.648,-0.849,2.055,47.7
300.37,189.77,279.13,-47.658,-0.852,2.074,47.713
321.7,179.1,279.13,-47.73,-0.84,2.081,47.787
311.03,179.1,279.13,-47.699,-0.848,2.072,47.753
300.37,179.1,279.13,-47.683,-0.853,2.059,47.732
289.7,179.1,279.13,-47.664,-0.852,2.044,47.716
279.03,179.1,279.13,-47.653,-0.856,2.026,47.705
268.37,179.1,279.13,-47.652,-0.86,2.01,47.7
257.7,179.1,279.13,-47.646,-0.862,1.99,47.693
247.03,179.1,279.13,-47.65,-0.87,1.975,47.699
236.37,179.1,279.13,-47.647,-0.874,1.968,47.693
225.7,179.1,279.13,-47.649,-0.879,1.944,47.696
215.03,179.1,279.13,-47.652,-0.872,1.929,47.701
204.37,179.1,279.13,-47.661,-0.889,1.914,47.707
193.7,179.1,279.13,-47.682,-0.886,1.896,47.727
183.03,179.1,279.13,-47.703,-0.895,1.879,47.746
172.37,168.43,279.13,-47.733,-0.917,1.867,47.772
183.03,168.43,279.13,-47.717,-0.901,1.88,47.763
193.7,168.43,279.13,-47.701,-0.897,1.897,47.746
204.37,168.43,279.13,-47.685,-0.893,1.914,47.732
215.03,168.43,279.13,-47.668,-0.887,1.93,47.714
225.7,168.43,279.13,-47.664,-0.883,1.942,47.709
236.37,168.43,279.13,-47.658,-0.879,1.951,47.703
247.03,168.43,279.13,-47.652,-0.873,1.974,47.701
257.7,168.43,279.13,-47.658,-0.867,1.984,47.706
268.37,168.43,279.13,-47.656,-0.862,1.996,47.707
279.03,168.43,279.13,-47.667,-0.859,2.006,47.722
289.7,168.43,279.13,-47.68,-0.852,2.022,47.731
300.37,168.43,279.13,-47.698,-0.847,2.03,47.753
311.03,168.43,279.13,-47.713,-0.839,2.039,47.765
321.7,157.77,279.13,-47.744,-0.839,2.023,47.795
311.03,157.77,279.13,-47.72,-0.842,2.016,47.77
300.37,157.77,279.13,-47.704,-0.845,2.018,47.755
289.7,157.77,279.13,-47.686,-0.859,2.007,47.738
279.03,157.77,279.13,-47.676,-0.86,1.996,47.729
268.37,157.77,279.13,-47.671,-0.868,1.989,47.72
257.7,157.77,279.13,-47.665,-0.873,1.977,47.714
247.03,157.77,279.13,-47.671,-0.875,1.962,47.72
236.37,157.77,279.13,-47.667,-0.885,1.951,47.719
225.7,157.77,279.13,-47.675,-0.883,1.937,47.723
215.03,157.77,279.13,-47.688,-0.89,1.923,47.731
204.37,157.77,279.13,-47.698,-0.897,1.908,47.745
193.7,157.77,279.13,-47.709,-0.905,1.9,47.757
183.03,157.77,279.13,-47.728,-0.917,1.88,47.774
172.37,147.1,279.13,-47.758,-0.939,1.876,47.807
183.03,147.1,279.13,-47.744,-0.931,1.883,47.79
193.7,147.1,279.13,-47.72,-0.916,1.902,47.767
204.37,147.1,279.13,-47.707,-0.91,1.911,47.754
215.03,147.1,279.13,-47.699,-0.896,1.928,47.749
225.7,147.1,279.13,-47.689,-0.894,1.937,47.738
236.37,147.1,279.13,-47.685,-0.891,1.948,47.733
247.03,147.1,279.13,-47.676,-0.886,1.953,47.725
257.7,147.1,279.13,-47.684,-0.879,1.964,47.729
268.37,147.1,279.13,-47.682,-0.872,1.977,47.731
279.03,147.1,279.13,-47.689,-0.86,1.982,47.739
289.7,147.1,279.13,-47.696,-0.855,1.989,47.746
300.37,147.1,279.13,-47.708,-0.847,1.996,47.757
311.03,147.1,279.13,-47.723,-0.841,1.995,47.771
321.7,136.43,279.13,-47.738,-0.838,1.974,47.791
311.03,136.43,279.13,-47.723,-0.84,1.977,47.771
300.37,136.43,279.13,-47.708,-0.852,1.978,47.754
289.7,136.43,279.13,-47.697,-0.865,1.977,47.744
279.03,136.43,279.13,-47.696,-0.868,1.973,47.743
268.37,136.43,279.13,-47.689,-0.877,1.964,47.738
257.7,136.43,279.13,-47.678,-0.885,1.958,47.727
247.03,136.43,279.13,-47.689,-0.89,1.951,47.734
236.37,136.43,279.13,-47.691,-0.892,1.944,47.735
225.7,136.43,279.13,-47.696,-0.904,1.936,47.744
215.03,136.43,279.13,-47.714,-0.907,1.926,47.759
204.37,136.43,279.13,-47.723,-0.921,1.917,47.771
193.7,136.43,279.13,-47.736,-0.926,1.902,47.782
183.03,136.43,279.13,-47.755,-0.936,1.894,47.801
172.37,125.77,279.13,-47.785,-0.965,1.888,47.832
183.03,125.77,279.13,-47.767,-0.949,1.902,47.809
193.7,125.77,279.13,-47.746,-0.94,1.908,47.794
204.37,125.77,279.13,-47.736,-0.931,1.913,47.783
215.03,125.77,279.13,-47.719,-0.919,1.926,47.764
225.7,125.77,279.13,-47.704,-0.911,1.938,47.753
236.37,125.77,279.13,-47.7,-0.905,1.946,47.748
247.03,125.77,279.13,-47.697,-0.894,1.945,47.745
257.7,125.77,279.13,-47.686,-0.888,1.949,47.738
268.37,125.77,279.13,-47.689,-0.883,1.955,47.741
279.03,125.77,279.13,-47.7,-0.867,1.957,47.749
289.7,125.77,279.13,-47.697,-0.863,1.956,47.745
300.37,125.77,279.13,-47.713,-0.848,1.963,47.76
311.03,125.77,279.13,-47.728,-0.849,1.964,47.772
321.7,115.1,279.13,-47.725,-0.839,1.951,47.773
311.03,115.1,279.13,-47.721,-0.845,1.955,47.766
300.37,115.1,279.13,-47.709,-0.858,1.954,47.757
289.7,115.1,279.13,-47.703,-0.865,1.955,47.749
279.03,115.1,279.13,-47.696,-0.875,1.958,47.747
268.37,115.1,279.13,-47.694,-0.881,1.953,47.74
257.7,115.1,279.13,-47.696,-0.893,1.948,47.744
247.03,115.1,279.13,-47.693,-0.904,1.945,47.744
236.37,115.1,279.13,-47.712,-0.905,1.943,47.757
225.7,115.1,279.13,-47.713,-0.909,1.937,47.759
215.03,115.1,279.13,-47.722,-0.921,1.936,47.775
204.37,115.1,279.13,-47.734,-0.937,1.93,47.782
193.7,115.1,279.13,-47.756,-0.945,1.918,47.804
183.03,115.1,279.13,-47.775,-0.96,1.907,47.824
172.37,104.43,279.13,-47.809,-1,1.917,47.858
183.03,104.43,279.13,-47.789,-0.973,1.918,47.837
193.7,104.43,279.13,-47.764,-0.959,1.925,47.811
204.37,104.43,279.13,-47.744,-0.949,1.93,47.792
215.03,104.43,279.13,-47.725,-0.934,1.936,47.775
225.7,104.43,279.13,-47.716,-0.927,1.942,47.765
236.37,104.43,279.13,-47.703,-0.916,1.946,47.753
247.03,104.43,279.13,-47.7,-0.908,1.941,47.75
257.7,104.43,279.13,-47.696,-0.901,1.946,47.744
268.37,104.43,279.13,-47.691,-0.891,1.947,47.74
279.03,104.43,279.13,-47.697,-0.885,1.951,47.745
289.7,104.43,279.13,-47.704,-0.869,1.945,47.752
300.37,104.43,279.13,-47.702,-0.86,1.944,47.752
311.03,104.43,279.13,-47.721,-0.844,1.943,47.765
311.03,93.77,279.13,-47.715,-0.849,1.929,47.761
300.37,93.77,279.13,-47.707,-0.867,1.937,47.755
289.7,93.77,279.13,-47.696,-0.871,1.94,47.743
279.03,93.77,279.13,-47.697,-0.884,1.945,47.742
268.37,93.77,279.13,-47.689,-0.888,1.944,47.74
257.7,93.77,279.13,-47.697,-0.908,1.946,47.747
247.03,93.77,279.13,-47.696,-0.917,1.949,47.749
236.37,93.77,279.13,-47.71,-0.924,1.947,47.759
225.7,93.77,279.13,-47.712,-0.933,1.947,47.763
215.03,93.77,279.13,-47.732,-0.939,1.943,47.779
204.37,93.77,279.13,-47.743,-0.95,1.942,47.796
193.7,93.77,279.13,-47.77,-0.965,1.937,47.819
193.7,83.1,279.13,-47.767,-0.975,1.948,47.82
204.37,83.1,279.13,-47.751,-0.968,1.948,47.8
215.03,83.1,279.13,-47.729,-0.948,1.954,47.779
225.7,83.1,279.13,-47.72,-0.942,1.949,47.766
236.37,83.1,279.13,-47.709,-0.929,1.95,47.758
247.03,83.1,279.13,-47.697,-0.918,1.949,47.745
257.7,83.1,279.13,-47.692,-0.908,1.944,47.74
268.37,83.1,279.13,-47.69,-0.898,1.946,47.736
279.03,83.1,279.13,-47.692,-0.891,1.939,47.737
289.7,83.1,279.13,-47.69,-0.879,1.931,47.737
289.7,72.43,279.13,-47.688,-0.888,1.936,47.74
279.03,72.43,279.13,-47.686,-0.895,1.944,47.734
268.37,72.43,279.13,-47.686,-0.907,1.951,47.735
257.7,72.43,279.13,-47.693,-0.92,1.954,47.743
247.03,72.43,279.13,-47.698,-0.926,1.951,47.746
236.37,72.43,279.13,-47.702,-0.935,1.952,47.756
225.7,72.43,279.13,-47.718,-0.937,1.96,47.765
215.03,72.43,279.13,-47.731,-0.952,1.956,47.78
215.03,61.77,289.8,-47.743,-0.951,1.965,47.793
225.7,61.77,289.8,-47.726,-0.949,1.957,47.774
236.37,61.77,289.8,-47.714,-0.939,1.952,47.763
247.03,61.77,289.8,-47.7,-0.929,1.949,47.749
257.7,61.77,289.8,-47.695,-0.924,1.947,47.744
268.37,61.77,289.8,-47.694,-0.909,1.939,47.742
300.37,72.43,289.8,-47.704,-0.879,1.908,47.751
289.7,72.43,289.8,-47.695,-0.89,1.923,47.739
279.03,72.43,289.8,-47.696,-0.901,1.932,47.744
268.37,72.43,289.8,-47.7,-0.909,1.935,47.748
257.7,72.43,289.8,-47.703,-0.916,1.936,47.749
247.03,72.43,289.8,-47.707,-0.922,1.94,47.754
236.37,72.43,289.8,-47.716,-0.931,1.942,47.766
225.7,72.43,289.8,-47.726,-0.945,1.944,47.776
215.03,72.43,289.8,-47.751,-0.951,1.945,47.802
204.37,72.43,289.8,-47.767,-0.959,1.947,47.815
183.03,83.1,289.8,-47.813,-0.985,1.936,47.864
193.7,83.1,289.8,-47.786,-0.965,1.938,47.836
204.37,83.1,289.8,-47.765,-0.956,1.934,47.814
215.03,83.1,289.8,-47.749,-0.943,1.935,47.798
225.7,83.1,289.8,-47.727,-0.942,1.937,47.773
236.37,83.1,289.8,-47.717,-0.928,1.938,47.767
247.03,83.1,289.8,-47.708,-0.923,1.941,47.754
257.7,83.1,289.8,-47.707,-0.909,1.941,47.758
268.37,83.1,289.8,-47.702,-0.901,1.937,47.75
279.03,83.1,289.8,-47.706,-0.892,1.932,47.751
289.7,83.1,289.8,-47.706,-0.885,1.928,47.749
300.37,83.1,289.8,-47.709,-0.867,1.916,47.755
311.03,93.77,289.8,-47.726,-0.852,1.92,47.772
300.37,93.77,289.8,-47.715,-0.865,1.928,47.765
289.7,93.77,289.8,-47.709,-0.875,1.935,47.757
279.03,93.77,289.8,-47.704,-0.883,1.933,47.747
268.37,93.77,289.8,-47.698,-0.896,1.932,47.75
257.7,93.77,289.8,-47.705,-0.906,1.937,47.752
247.03,93.77,289.8,-47.714,-0.91,1.935,47.762
236.37,93.77,289.8,-47.717,-0.919,1.936,47.765
225.7,93.77,289.8,-47.727,-0.928,1.935,47.778
215.03,93.77,289.8,-47.744,-0.933,1.93,47.792
204.37,93.77,289.8,-47.764,-0.951,1.92,47.812
193.7,93.77,289.8,-47.786,-0.959,1.923,47.833
172.37,104.43,289.8,-47.831,-0.982,1.893,47.879
183.03,104.43,289.8,-47.795,-0.965,1.897,47.843
193.7,104.43,289.8,-47.775,-0.949,1.912,47.822
204.37,104.43,289.8,-47.757,-0.939,1.908,47.807
215.03,104.43,289.8,-47.739,-0.928,1.921,47.787
225.7,104.43,289.8,-47.726,-0.918,1.925,47.774
236.37,104.43,289.8,-47.718,-0.909,1.93,47.765
247.03,104.43,289.8,-47.707,-0.906,1.934,47.753
257.7,104.43,289.8,-47.705,-0.901,1.934,47.753
268.37,104.43,289.8,-47.702,-0.89,1.936,47.753
279.03,104.43,289.8,-47.708,-0.879,1.94,47.753
289.7,104.43,289.8,-47.712,-0.869,1.933,47.759
300.37,104.43,289.8,-47.72,-0.859,1.935,47.766
311.03,104.43,289.8,-47.733,-0.851,1.929,47.776
321.7,115.1,289.8,-47.742,-0.845,1.938,47.787
311.03,115.1,289.8,-47.729,-0.847,1.942,47.776
300.37,115.1,289.8,-47.717,-0.863,1.943,47.767
289.7,115.1,289.8,-47.716,-0.869,1.942,47.762
279.03,115.1,289.8,-47.707,-0.871,1.945,47.753
268.37,115.1,289.8,-47.707,-0.88,1.942,47.755
257.7,115.1,289.8,-47.705,-0.894,1.938,47.751
247.03,115.1,289.8,-47.706,-0.901,1.932,47.754
236.37,115.1,289.8,-47.712,-0.898,1.929,47.764
225.7,115.1,289.8,-47.723,-0.912,1.924,47.771
215.03,115.1,289.8,-47.731,-0.92,1.918,47.778
204.37,115.1,289.8,-47.747,-0.925,1.906,47.797
193.7,115.1,289.8,-47.763,-0.934,1.9,47.814
183.03,115.1,289.8,-47.789,-0.946,1.895,47.84
172.37,125.77,289.8,-47.803,-0.953,1.864,47.849
183.03,125.77,289.8,-47.779,-0.939,1.882,47.828
193.7,125.77,289.8,-47.759,-0.932,1.892,47.805
204.37,125.77,289.8,-47.741,-0.919,1.905,47.785
215.03,125.77,289.8,-47.726,-0.906,1.909,47.775
225.7,125.77,289.8,-47.713,-0.905,1.927,47.763
236.37,125.77,289.8,-47.705,-0.895,1.927,47.753
247.03,125.77,289.8,-47.699,-0.894,1.931,47.748
257.7,125.77,289.8,-47.704,-0.879,1.943,47.75
268.37,125.77,289.8,-47.695,-0.878,1.952,47.743
279.03,125.77,289.8,-47.703,-0.869,1.952,47.753
289.7,125.77,289.8,-47.71,-0.862,1.953,47.757
300.37,125.77,289.8,-47.72,-0.853,1.953,47.767
311.03,125.77,289.8,-47.731,-0.846,1.953,47.778
321.7,136.43,289.8,-47.752,-0.838,1.973,47.8
311.03,136.43,289.8,-47.734,-0.847,1.969,47.781
300.37,136.43,289.8,-47.719,-0.852,1.972,47.77
289.7,136.43,289.8,-47.712,-0.857,1.966,47.759
279.03,136.43,289.8,-47.7,-0.867,1.962,47.745
268.37,136.43,289.8,-47.692,-0.871,1.958,47.74
257.7,136.43,289.8,-47.693,-0.881,1.948,47.738
247.03,136.43,289.8,-47.697,-0.884,1.94,47.742
236.37,136.43,289.8,-47.69,-0.889,1.933,47.74
225.7,136.43,289.8,-47.706,-0.89,1.918,47.752
215.03,136.43,289.8,-47.714,-0.899,1.909,47.76
204.37,136.43,289.8,-47.73,-0.904,1.904,47.777
193.7,136.43,289.8,-47.748,-0.913,1.895,47.792
183.03,136.43,289.8,-47.769,-0.921,1.878,47.813
172.37,147.1,289.8,-47.77,-0.924,1.854,47.816
183.03,147.1,289.8,-47.75,-0.909,1.873,47.793
193.7,147.1,289.8,-47.729,-0.903,1.888,47.775
204.37,147.1,289.8,-47.706,-0.899,1.899,47.752
215.03,147.1,289.8,-47.707,-0.89,1.909,47.754
225.7,147.1,289.8,-47.702,-0.885,1.924,47.746
236.37,147.1,289.8,-47.684,-0.881,1.936,47.732
247.03,147.1,289.8,-47.68,-0.871,1.944,47.728
257.7,147.1,289.8,-47.685,-0.874,1.955,47.729
268.37,147.1,289.8,-47.685,-0.866,1.973,47.738
279.03,147.1,289.8,-47.697,-0.862,1.973,47.746
289.7,147.1,289.8,-47.703,-0.855,1.978,47.751
300.37,147.1,289.8,-47.713,-0.848,1.987,47.764
311.03,147.1,289.8,-47.734,-0.843,1.994,47.786
321.7,157.77,289.8,-47.747,-0.834,2.016,47.798
311.03,157.77,289.8,-47.722,-0.843,2.011,47.776
300.37,157.77,289.8,-47.706,-0.843,2.011,47.754
289.7,157.77,289.8,-47.696,-0.852,1.999,47.741
279.03,157.77,289.8,-47.687,-0.851,1.99,47.736
268.37,157.77,289.8,-47.675,-0.858,1.978,47.724
257.7,157.77,289.8,-47.672,-0.869,1.965,47.719
247.03,157.77,289.8,-47.671,-0.87,1.961,47.719
236.37,157.77,289.8,-47.678,-0.879,1.942,47.727
225.7,157.77,289.8,-47.681,-0.881,1.932,47.727
215.03,157.77,289.8,-47.688,-0.881,1.921,47.735
204.37,157.77,289.8,-47.701,-0.887,1.902,47.746
193.7,157.77,289.8,-47.718,-0.895,1.885,47.763
183.03,157.77,289.8,-47.737,-0.894,1.87,47.784
183.03,168.43,289.8,-47.717,-0.885,1.865,47.76
193.7,168.43,289.8,-47.702,-0.887,1.888,47.75
204.37,168.43,289.8,-47.689,-0.878,1.902,47.732
215.03,168.43,289.8,-47.674,-0.873,1.914,47.721
225.7,168.43,289.8,-47.663,-0.878,1.928,47.713
236.37,168.43,289.8,-47.659,-0.874,1.945,47.711
247.03,168.43,289.8,-47.659,-0.869,1.96,47.708
257.7,168.43,289.8,-47.662,-0.862,1.973,47.709
268.37,168.43,289.8,-47.671,-0.856,1.994,47.718
279.03,168.43,289.8,-47.671,-0.852,2.006,47.722
289.7,168.43,289.8,-47.679,-0.848,2.017,47.729
300.37,168.43,289.8,-47.701,-0.847,2.029,47.753
311.03,179.1,289.8,-47.705,-0.843,2.064,47.754
300.37,179.1,289.8,-47.687,-0.85,2.049,47.736
289.7,179.1,289.8,-47.665,-0.851,2.04,47.719
279.03,179.1,289.8,-47.652,-0.854,2.02,47.703
268.37,179.1,289.8,-47.649,-0.852,2.004,47.698
257.7,179.1,289.8,-47.646,-0.862,1.982,47.693
247.03,179.1,289.8,-47.648,-0.857,1.967,47.696
236.37,179.1,289.8,-47.641,-0.862,1.952,47.689
225.7,179.1,289.8,-47.649,-0.863,1.934,47.7
215.03,179.1,289.8,-47.659,-0.868,1.922,47.708
204.37,179.1,289.8,-47.672,-0.867,1.904,47.716
193.7,179.1,289.8,-47.688,-0.876,1.885,47.731
193.7,189.77,289.8,-47.668,-0.864,1.884,47.713
204.37,189.77,289.8,-47.654,-0.863,1.904,47.701
215.03,189.77,289.8,-47.638,-0.862,1.924,47.684
225.7,189.77,289.8,-47.638,-0.862,1.941,47.685
236.37,189.77,289.8,-47.632,-0.863,1.958,47.677
247.03,189.77,289.8,-47.627,-0.86,1.982,47.675
257.7,189.77,289.8,-47.629,-0.856,1.997,47.68
268.37,189.77,289.8,-47.63,-0.85,2.017,47.68
279.03,189.77,289.8,-47.638,-0.857,2.037,47.689
289.7,189.77,289.8,-47.649,-0.856,2.053,47.704
279.03,200.43,289.8,-47.622,-0.86,2.051,47.673
268.37,200.43,289.8,-47.613,-0.859,2.028,47.664
257.7,200.43,289.8,-47.611,-0.866,2.006,47.66
247.03,200.43,289.8,-47.613,-0.86,1.99,47.655
236.37,200.43,289.8,-47.606,-0.859,1.969,47.655
225.7,200.43,289.8,-47.619,-0.858,1.946,47.662
215.03,211.1,300.47,-47.604,-0.844,1.925,47.651
225.7,211.1,300.47,-47.595,-0.845,1.949,47.643
236.37,211.1,300.47,-47.589,-0.853,1.97,47.637
247.03,211.1,300.47,-47.593,-0.851,1.991,47.641
257.7,211.1,300.47,-47.593,-0.86,2.014,47.645
268.37,211.1,300.47,-47.592,-0.859,2.035,47.643
289.7,200.43,300.47,-47.634,-0.854,2.074,47.68
279.03,200.43,300.47,-47.623,-0.858,2.051,47.674
268.37,200.43,300.47,-47.61,-0.852,2.026,47.662
257.7,200.43,300.47,-47.61,-0.851,2.001,47.654
247.03,200.43,300.47,-47.607,-0.854,1.984,47.656
236.37,200.43,300.47,-47.616,-0.85,1.959,47.663
225.7,200.43,300.47,-47.619,-0.846,1.941,47.663
215.03,200.43,300.47,-47.622,-0.846,1.92,47.668
193.7,189.77,300.47,-47.668,-0.854,1.877,47.712
204.37,189.77,300.47,-47.654,-0.852,1.9,47.702
215.03,189.77,300.47,-47.64,-0.85,1.915,47.689
225.7,189.77,300.47,-47.637,-0.848,1.933,47.682
236.37,189.77,300.47,-47.631,-0.856,1.958,47.681
247.03,189.77,300.47,-47.628,-0.853,1.974,47.682
257.7,189.77,300.47,-47.636,-0.855,1.99,47.681
268.37,189.77,300.47,-47.639,-0.86,2.012,47.689
279.03,189.77,300.47,-47.641,-0.85,2.036,47.694
289.7,189.77,300.47,-47.653,-0.848,2.059,47.708
311.03,179.1,300.47,-47.711,-0.844,2.067,47.765
300.37,179.1,300.47,-47.686,-0.843,2.055,47.738
289.7,179.1,300.47,-47.673,-0.843,2.03,47.723
279.03,179.1,300.47,-47.664,-0.834,2.017,47.715
268.37,179.1,300.47,-47.65,-0.848,1.995,47.704
257.7,179.1,300.47,-47.659,-0.851,1.981,47.703
247.03,179.1,300.47,-47.656,-0.858,1.967,47.704
236.37,179.1,300.47,-47.652,-0.854,1.947,47.694
225.7,179.1,300.47,-47.653,-0.857,1.929,47.704
215.03,179.1,300.47,-47.664,-0.857,1.915,47.71
204.37,179.1,300.47,-47.672,-0.856,1.891,47.717
193.7,179.1,300.47,-47.688,-0.858,1.873,47.732
172.37,168.43,300.47,-47.749,-0.877,1.837,47.791
183.03,168.43,300.47,-47.724,-0.871,1.854,47.768
193.7,168.43,300.47,-47.705,-0.865,1.871,47.749
204.37,168.43,300.47,-47.693,-0.863,1.894,47.736
215.03,168.43,300.47,-47.679,-0.86,1.91,47.725
225.7,168.43,300.47,-47.671,-0.866,1.922,47.717
236.37,168.43,300.47,-47.668,-0.862,1.939,47.711
247.03,168.43,300.47,-47.665,-0.862,1.955,47.716
257.7,168.43,300.47,-47.669,-0.856,1.971,47.717
268.37,168.43,300.47,-47.673,-0.852,1.981,47.718
279.03,168.43,300.47,-47.678,-0.851,1.997,47.726
289.7,168.43,300.47,-47.69,-0.849,2.018,47.743
300.37,168.43,300.47,-47.703,-0.837,2.023,47.755
311.03,168.43,300.47,-47.729,-0.838,2.038,47.777
321.7,157.77,300.47,-47.757,-0.837,2.015,47.805
311.03,157.77,300.47,-47.739,-0.84,2.008,47.786
300.37,157.77,300.47,-47.712,-0.842,2.002,47.762
289.7,157.77,300.47,-47.7,-0.848,1.994,47.749
279.03,157.77,300.47,-47.69,-0.849,1.982,47.743
268.37,157.77,300.47,-47.683,-0.857,1.974,47.729
257.7,157.77,300.47,-47.678,-0.859,1.96,47.726
247.03,157.77,300.47,-47.681,-0.858,1.949,47.725
236.37,157.77,300.47,-47.681,-0.864,1.933,47.728
225.7,157.77,300.47,-47.686,-0.863,1.921,47.733
215.03,157.77,300.47,-47.694,-0.868,1.9,47.74
204.37,157.77,300.47,-47.708,-0.876,1.884,47.751
193.7,157.77,300.47,-47.724,-0.876,1.872,47.771
183.03,157.77,300.47,-47.738,-0.879,1.86,47.784
172.37,147.1,300.47,-47.778,-0.902,1.844,47.822
183.03,147.1,300.47,-47.755,-0.889,1.857,47.799
193.7,147.1,300.47,-47.74,-0.886,1.873,47.785
204.37,147.1,300.47,-47.72,-0.886,1.886,47.767
215.03,147.1,300.47,-47.709,-0.881,1.907,47.756
225.7,147.1,300.47,-47.698,-0.873,1.913,47.745
236.37,147.1,300.47,-47.691,-0.875,1.925,47.737
247.03,147.1,300.47,-47.689,-0.869,1.937,47.736
257.7,147.1,300.47,-47.688,-0.861,1.951,47.739
268.37,147.1,300.47,-47.692,-0.863,1.96,47.738
279.03,147.1,300.47,-47.697,-0.85,1.969,47.742
289.7,147.1,300.47,-47.706,-0.852,1.978,47.758
300.37,147.1,300.47,-47.72,-0.843,1.98,47.77
311.03,147.1,300.47,-47.74,-0.834,1.988,47.792
321.7,136.43,300.47,-47.756,-0.839,1.961,47.805
311.03,136.43,300.47,-47.737,-0.84,1.96,47.785
300.37,136.43,300.47,-47.728,-0.845,1.966,47.776
289.7,136.43,300.47,-47.712,-0.849,1.956,47.756
279.03,136.43,300.47,-47.706,-0.857,1.959,47.75
268.37,136.43,300.47,-47.703,-0.863,1.947,47.752
257.7,136.43,300.47,-47.699,-0.871,1.938,47.747
247.03,136.43,300.47,-47.7,-0.87,1.927,47.747
236.37,136.43,300.47,-47.701,-0.879,1.919,47.747
225.7,136.43,300.47,-47.713,-0.881,1.911,47.754
215.03,136.43,300.47,-47.721,-0.883,1.901,47.764
204.37,136.43,300.47,-47.727,-0.89,1.888,47.773
193.7,136.43,300.47,-47.752,-0.893,1.877,47.797
183.03,136.43,300.47,-47.774,-0.91,1.856,47.819
172.37,125.77,300.47,-47.812,-0.931,1.851,47.857
183.03,125.77,300.47,-47.782,-0.917,1.871,47.828
193.7,125.77,300.47,-47.756,-0.907,1.883,47.803
204.37,125.77,300.47,-47.747,-0.902,1.892,47.79
215.03,125.77,300.47,-47.731,-0.899,1.897,47.775
225.7,125.77,300.47,-47.717,-0.895,1.911,47.762
236.37,125.77,300.47,-47.712,-0.892,1.913,47.759
247.03,125.77,300.47,-47.705,-0.887,1.929,47.752
257.7,125.77,300.47,-47.706,-0.873,1.93,47.754
268.37,125.77,300.47,-47.705,-0.872,1.93,47.756
279.03,125.77,300.47,-47.715,-0.863,1.938,47.762
289.7,125.77,300.47,-47.72,-0.862,1.946,47.768
300.37,125.77,300.47,-47.727,-0.849,1.947,47.772
311.03,125.77,300.47,-47.739,-0.846,1.95,47.785
321.7,115.1,300.47,-47.752,-0.838,1.932,47.801
311.03,115.1,300.47,-47.731,-0.848,1.937,47.781
300.37,115.1,300.47,-47.728,-0.854,1.937,47.775
289.7,115.1,300.47,-47.721,-0.856,1.938,47.768
279.03,115.1,300.47,-47.709,-0.872,1.933,47.754
268.37,115.1,300.47,-47.712,-0.883,1.933,47.758
257.7,115.1,300.47,-47.707,-0.88,1.928,47.755
247.03,115.1,300.47,-47.716,-0.89,1.925,47.764
236.37,115.1,300.47,-47.715,-0.895,1.917,47.767
225.7,115.1,300.47,-47.717,-0.894,1.912,47.761
215.03,115.1,300.47,-47.738,-0.904,1.907,47.785
204.37,115.1,300.47,-47.755,-0.912,1.902,47.802
193.7,115.1,300.47,-47.779,-0.917,1.889,47.825
183.03,115.1,300.47,-47.797,-0.93,1.878,47.841
183.03,104.43,300.47,-47.81,-0.943,1.892,47.857
193.7,104.43,300.47,-47.781,-0.936,1.898,47.827
204.37,104.43,300.47,-47.76,-0.929,1.907,47.804
215.03,104.43,300.47,-47.74,-0.916,1.911,47.79
225.7,104.43,300.47,-47.731,-0.91,1.918,47.778
236.37,104.43,300.47,-47.722,-0.907,1.918,47.774
247.03,104.43,300.47,-47.72,-0.897,1.923,47.767
257.7,104.43,300.47,-47.707,-0.893,1.923,47.753
268.37,104.43,300.47,-47.714,-0.882,1.926,47.76
279.03,104.43,300.47,-47.716,-0.876,1.926,47.766
289.7,104.43,300.47,-47.72,-0.871,1.921,47.767
300.37,104.43,300.47,-47.731,-0.861,1.922,47.775
300.37,93.77,300.47,-47.722,-0.86,1.914,47.765
289.7,93.77,300.47,-47.719,-0.876,1.919,47.768
279.03,93.77,300.47,-47.714,-0.881,1.923,47.761
268.37,93.77,300.47,-47.714,-0.888,1.926,47.758
257.7,93.77,300.47,-47.708,-0.899,1.921,47.758
247.03,93.77,300.47,-47.716,-0.906,1.923,47.767
