# COSI2 B0 scan
# time 2024-05-23 10:02:34.516565
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_with_magnet_80mm_8pts
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
268.370,83.100,236.470,-47.6480,-0.9230,1.9840,47.6970
279.030,83.100,236.470,-47.6400,-0.9120,1.9740,47.6880
257.700,72.430,236.470,-47.6420,-0.8980,1.9710,47.6900
247.030,72.430,236.470,-47.6380,-0.9290,1.9890,47.6930
215.030,61.770,247.130,-47.6470,-0.9440,1.9850,47.6960
225.700,61.770,247.130,-47.6900,-0.9890,1.9960,47.7470
236.370,61.770,247.130,-47.6780,-0.9780,1.9940,47.7300
247.030,61.770,247.130,-47.6650,-0.9590,1.9880,47.7140
257.700,61.770,247.130,-47.6540,-0.9490,1.9850,47.7070
268.370,61.770,247.130,-47.6450,-0.9280,1.9810,47.6950
289.700,72.430,247.130,-47.6490,-0.9150,1.9740,47.6960
279.030,72.430,247.130,-47.6490,-0.8870,1.9590,47.6990
268.370,72.430,247.130,-47.6410,-0.8980,1.9660,47.6900
257.700,72.430,247.130,-47.6480,-0.9130,1.9690,47.6970
247.030,72.430,247.130,-47.6550,-0.9320,1.9760,47.7080
236.370,72.430,247.130,-47.6580,-0.9410,1.9810,47.7120
225.700,72.430,247.130,-47.6660,-0.9580,1.9890,47.7160
215.030,72.430,247.130,-47.6800,-0.9660,1.9920,47.7320
193.700,83.100,247.130,-47.6960,-0.9830,1.9930,47.7460
204.370,83.100,247.130,-47.7260,-1.0140,1.9850,47.7790
215.030,83.100,247.130,-47.7080,-0.9950,1.9860,47.7600
225.700,83.100,247.130,-47.6890,-0.9760,1.9840,47.7410
236.370,83.100,247.130,-47.6810,-0.9590,1.9800,47.7320
247.030,83.100,247.130,-47.6780,-0.9580,1.9810,47.7270
257.700,83.100,247.130,-47.6640,-0.9370,1.9710,47.7130
268.370,83.100,247.130,-47.6550,-0.9220,1.9710,47.7050
279.030,83.100,247.130,-47.6510,-0.9100,1.9700,47.7000
289.700,83.100,247.130,-47.6490,-0.8950,1.9610,47.7010
311.030,93.770,247.130,-47.6540,-0.8860,1.9580,47.7020
300.370,93.770,247.130,-47.6680,-0.8570,1.9540,47.7180
289.700,93.770,247.130,-47.6680,-0.8670,1.9520,47.7140
279.030,93.770,247.130,-47.6630,-0.8830,1.9610,47.7110
268.370,93.770,247.130,-47.6550,-0.8910,1.9670,47.7070
257.700,93.770,247.130,-47.6560,-0.9020,1.9680,47.7080
247.030,93.770,247.130,-47.6590,-0.9170,1.9740,47.7100
236.370,93.770,247.130,-47.6690,-0.9310,1.9720,47.7190
225.700,93.770,247.130,-47.6700,-0.9410,1.9730,47.7210
215.030,93.770,247.130,-47.6860,-0.9550,1.9750,47.7350
204.370,93.770,247.130,-47.7010,-0.9720,1.9810,47.7470
193.700,93.770,247.130,-47.7100,-0.9880,1.9790,47.7610
172.370,104.430,247.130,-47.7310,-1.0070,1.9710,47.7820
183.030,104.430,247.130,-47.7580,-1.0350,1.9550,47.8080
193.700,104.430,247.130,-47.7360,-1.0080,1.9610,47.7880
204.370,104.430,247.130,-47.7240,-0.9960,1.9640,47.7730
215.030,104.430,247.130,-47.7120,-0.9820,1.9660,47.7600
225.700,104.430,247.130,-47.6880,-0.9640,1.9670,47.7400
236.370,104.430,247.130,-47.6820,-0.9490,1.9710,47.7320
247.030,104.430,247.130,-47.6730,-0.9360,1.9690,47.7240
257.700,104.430,247.130,-47.6660,-0.9210,1.9710,47.7180
268.370,104.430,247.130,-47.6650,-0.9130,1.9690,47.7110
279.030,104.430,247.130,-47.6640,-0.9020,1.9720,47.7130
289.700,104.430,247.130,-47.6620,-0.8890,1.9670,47.7100
300.370,104.430,247.130,-47.6660,-0.8770,1.9690,47.7160
311.030,104.430,247.130,-47.6720,-0.8660,1.9610,47.7230
321.700,115.100,247.130,-47.6740,-0.8520,1.9580,47.7270
311.030,115.100,247.130,-47.6850,-0.8340,1.9620,47.7340
300.370,115.100,247.130,-47.6830,-0.8500,1.9730,47.7320
289.700,115.100,247.130,-47.6740,-0.8610,1.9700,47.7220
279.030,115.100,247.130,-47.6690,-0.8770,1.9740,47.7200
268.370,115.100,247.130,-47.6670,-0.8830,1.9720,47.7140
257.700,115.100,247.130,-47.6600,-0.9000,1.9770,47.7100
247.030,115.100,247.130,-47.6620,-0.9050,1.9770,47.7140
236.370,115.100,247.130,-47.6650,-0.9210,1.9730,47.7150
225.700,115.100,247.130,-47.6690,-0.9320,1.9730,47.7200
215.030,115.100,247.130,-47.6810,-0.9390,1.9700,47.7310
204.370,115.100,247.130,-47.6930,-0.9580,1.9640,47.7450
193.700,115.100,247.130,-47.7070,-0.9690,1.9650,47.7550
183.030,115.100,247.130,-47.7160,-0.9820,1.9490,47.7650
172.370,125.770,247.130,-47.7360,-1.0010,1.9520,47.7830
183.030,125.770,247.130,-47.7390,-1.0070,1.9340,47.7900
193.700,125.770,247.130,-47.7260,-0.9860,1.9400,47.7790
204.370,125.770,247.130,-47.7090,-0.9780,1.9420,47.7580
215.030,125.770,247.130,-47.6950,-0.9620,1.9540,47.7450
225.700,125.770,247.130,-47.6820,-0.9480,1.9630,47.7320
236.370,125.770,247.130,-47.6750,-0.9330,1.9670,47.7290
247.030,125.770,247.130,-47.6660,-0.9240,1.9690,47.7160
257.700,125.770,247.130,-47.6640,-0.9170,1.9720,47.7120
268.370,125.770,247.130,-47.6570,-0.9020,1.9800,47.7070
279.030,125.770,247.130,-47.6660,-0.8900,1.9800,47.7120
289.700,125.770,247.130,-47.6630,-0.8790,1.9800,47.7120
300.370,125.770,247.130,-47.6610,-0.8760,1.9860,47.7160
311.030,125.770,247.130,-47.6740,-0.8600,1.9780,47.7250
321.700,136.430,247.130,-47.6800,-0.8470,1.9800,47.7280
311.030,136.430,247.130,-47.6960,-0.8370,1.9850,47.7450
300.370,136.430,247.130,-47.6820,-0.8450,1.9890,47.7320
289.700,136.430,247.130,-47.6810,-0.8590,1.9930,47.7260
279.030,136.430,247.130,-47.6660,-0.8730,1.9950,47.7150
268.370,136.430,247.130,-47.6650,-0.8810,1.9920,47.7150
257.700,136.430,247.130,-47.6660,-0.8860,1.9860,47.7150
247.030,136.430,247.130,-47.6570,-0.8980,1.9780,47.7080
236.370,136.430,247.130,-47.6600,-0.9030,1.9720,47.7110
225.700,136.430,247.130,-47.6670,-0.9170,1.9730,47.7170
215.030,136.430,247.130,-47.6690,-0.9240,1.9670,47.7190
204.370,136.430,247.130,-47.6810,-0.9420,1.9600,47.7310
193.700,136.430,247.130,-47.6890,-0.9520,1.9530,47.7400
183.030,136.430,247.130,-47.7010,-0.9570,1.9420,47.7510
172.370,147.100,247.130,-47.7170,-0.9720,1.9320,47.7660
183.030,147.100,247.130,-47.7270,-0.9820,1.9180,47.7750
193.700,147.100,247.130,-47.7160,-0.9680,1.9280,47.7580
204.370,147.100,247.130,-47.6990,-0.9520,1.9320,47.7440
215.030,147.100,247.130,-47.6820,-0.9470,1.9440,47.7370
225.700,147.100,247.130,-47.6760,-0.9320,1.9530,47.7220
236.370,147.100,247.130,-47.6570,-0.9190,1.9620,47.7050
247.030,147.100,247.130,-47.6580,-0.9110,1.9690,47.7070
257.700,147.100,247.130,-47.6530,-0.9040,1.9810,47.7040
268.370,147.100,247.130,-47.6480,-0.8980,1.9850,47.6980
279.030,147.100,247.130,-47.6550,-0.8890,1.9900,47.7060
289.700,147.100,247.130,-47.6550,-0.8790,1.9990,47.7040
300.370,147.100,247.130,-47.6610,-0.8690,1.9990,47.7140
311.030,147.100,247.130,-47.6750,-0.8530,2.0080,47.7230
321.700,157.770,247.130,-47.6820,-0.8460,2.0120,47.7320
311.030,157.770,247.130,-47.7020,-0.8360,2.0220,47.7560
300.370,157.770,247.130,-47.6820,-0.8440,2.0220,47.7330
289.700,157.770,247.130,-47.6710,-0.8560,2.0210,47.7210
279.030,157.770,247.130,-47.6590,-0.8620,2.0140,47.7100
268.370,157.770,247.130,-47.6520,-0.8720,2.0140,47.7050
257.700,157.770,247.130,-47.6450,-0.8820,2.0010,47.6950
247.030,157.770,247.130,-47.6450,-0.8900,1.9980,47.6960
236.370,157.770,247.130,-47.6440,-0.9030,1.9850,47.6950
225.700,157.770,247.130,-47.6470,-0.9030,1.9660,47.6940
215.030,157.770,247.130,-47.6520,-0.9160,1.9640,47.7040
204.370,157.770,247.130,-47.6670,-0.9210,1.9520,47.7160
193.700,157.770,247.130,-47.6650,-0.9320,1.9410,47.7170
183.030,157.770,247.130,-47.6810,-0.9460,1.9340,47.7310
183.030,168.430,247.130,-47.7000,-0.9560,1.9210,47.7480
193.700,168.430,247.130,-47.6960,-0.9450,1.9120,47.7440
204.370,168.430,247.130,-47.6670,-0.9360,1.9240,47.7190
215.030,168.430,247.130,-47.6590,-0.9240,1.9380,47.7060
225.700,168.430,247.130,-47.6480,-0.9150,1.9470,47.6980
236.370,168.430,247.130,-47.6380,-0.9050,1.9600,47.6870
247.030,168.430,247.130,-47.6340,-0.9050,1.9750,47.6820
257.700,168.430,247.130,-47.6300,-0.8920,1.9830,47.6820
268.370,168.430,247.130,-47.6270,-0.8870,1.9900,47.6800
279.030,168.430,247.130,-47.6380,-0.8780,2.0040,47.6870
289.700,168.430,247.130,-47.6450,-0.8690,2.0220,47.6930
300.370,168.430,247.130,-47.6470,-0.8660,2.0340,47.7000
300.370,179.100,247.130,-47.6650,-0.8550,2.0350,47.7140
289.700,179.100,247.130,-47.6560,-0.8530,2.0550,47.7080
279.030,179.100,247.130,-47.6360,-0.8580,2.0440,47.6880
268.370,179.100,247.130,-47.6290,-0.8670,2.0310,47.6800
257.700,179.100,247.130,-47.6220,-0.8710,2.0190,47.6730
247.030,179.100,247.130,-47.6170,-0.8790,2.0040,47.6700
236.370,179.100,247.130,-47.6240,-0.8910,1.9860,47.6730
225.700,179.100,247.130,-47.6260,-0.8970,1.9770,47.6760
215.030,179.100,247.130,-47.6280,-0.9050,1.9670,47.6790
204.370,179.100,247.130,-47.6380,-0.9070,1.9530,47.6870
204.370,189.770,247.130,-47.6450,-0.9190,1.9360,47.6970
215.030,189.770,247.130,-47.6320,-0.9140,1.9360,47.6820
225.700,189.770,247.130,-47.6230,-0.9010,1.9470,47.6710
236.370,189.770,247.130,-47.6170,-0.8980,1.9600,47.6660
247.030,189.770,247.130,-47.6120,-0.8920,1.9730,47.6610
257.700,189.770,247.130,-47.6090,-0.8860,1.9920,47.6590
268.370,189.770,247.130,-47.6100,-0.8810,2.0080,47.6550
279.030,189.770,247.130,-47.6090,-0.8690,2.0300,47.6570
279.030,200.430,247.130,-47.6150,-0.8640,2.0440,47.6660
268.370,200.430,247.130,-47.6030,-0.8630,2.0520,47.6550
257.700,200.430,247.130,-47.5970,-0.8740,2.0300,47.6480
247.030,200.430,247.130,-47.5910,-0.8750,2.0160,47.6420
236.370,200.430,247.130,-47.5850,-0.8780,1.9960,47.6390
225.700,200.430,247.130,-47.5960,-0.8860,1.9830,47.6470
215.030,211.100,257.800,-47.5980,-0.8910,1.9670,47.6490
225.700,211.100,257.800,-47.5970,-0.8830,1.9420,47.6440
236.370,211.100,257.800,-47.5900,-0.8870,1.9630,47.6390
247.030,211.100,257.800,-47.5850,-0.8790,1.9760,47.6340
257.700,211.100,257.800,-47.5800,-0.8810,1.9930,47.6320
268.370,211.100,257.800,-47.5850,-0.8750,2.0140,47.6310
300.370,200.430,257.800,-47.5820,-0.8670,2.0350,47.6360
289.700,200.430,257.800,-47.6230,-0.8560,2.0860,47.6750
279.030,200.430,257.800,-47.6160,-0.8530,2.0620,47.6680
268.370,200.430,257.800,-47.6060,-0.8580,2.0540,47.6590
257.700,200.430,257.800,-47.5950,-0.8720,2.0300,47.6510
247.030,200.430,257.800,-47.5960,-0.8750,2.0060,47.6460
236.370,200.430,257.800,-47.5970,-0.8790,1.9950,47.6490
225.700,200.430,257.800,-47.6000,-0.8750,1.9810,47.6490
215.030,200.430,257.800,-47.6100,-0.8830,1.9660,47.6560
204.370,200.430,257.800,-47.6130,-0.8930,1.9490,47.6620
183.030,189.770,257.800,-47.6220,-0.8950,1.9220,47.6700
193.700,189.770,257.800,-47.6650,-0.9160,1.8980,47.7130
204.370,189.770,257.800,-47.6540,-0.9090,1.9100,47.7010
215.030,189.770,257.800,-47.6360,-0.9010,1.9270,47.6870
225.700,189.770,257.800,-47.6300,-0.8980,1.9440,47.6780
236.370,189.770,257.800,-47.6200,-0.8880,1.9590,47.6690
247.030,189.770,257.800,-47.6200,-0.8870,1.9760,47.6670
257.700,189.770,257.800,-47.6210,-0.8810,1.9900,47.6710
268.370,189.770,257.800,-47.6120,-0.8740,2.0050,47.6610
279.030,189.770,257.800,-47.6180,-0.8680,2.0220,47.6700
289.700,189.770,257.800,-47.6230,-0.8630,2.0410,47.6750
300.370,189.770,257.800,-47.6310,-0.8620,2.0520,47.6840
311.030,179.100,257.800,-47.6490,-0.8540,2.0720,47.7020
300.370,179.100,257.800,-47.6800,-0.8460,2.0720,47.7330
289.700,179.100,257.800,-47.6650,-0.8510,2.0560,47.7190
279.030,179.100,257.800,-47.6490,-0.8600,2.0410,47.7050
268.370,179.100,257.800,-47.6380,-0.8640,2.0330,47.6890
257.700,179.100,257.800,-47.6380,-0.8680,2.0170,47.6890
247.030,179.100,257.800,-47.6280,-0.8780,1.9950,47.6770
236.370,179.100,257.800,-47.6330,-0.8870,1.9850,47.6830
225.700,179.100,257.800,-47.6300,-0.8920,1.9750,47.6820
215.030,179.100,257.800,-47.6410,-0.8910,1.9590,47.6890
204.370,179.100,257.800,-47.6420,-0.9030,1.9410,47.6950
193.700,179.100,257.800,-47.6560,-0.9060,1.9310,47.7040
172.370,168.430,257.800,-47.6710,-0.9170,1.9140,47.7200
183.030,168.430,257.800,-47.7140,-0.9440,1.8960,47.7600
193.700,168.430,257.800,-47.7040,-0.9350,1.9030,47.7490
204.370,168.430,257.800,-47.6850,-0.9220,1.9180,47.7330
215.030,168.430,257.800,-47.6710,-0.9150,1.9320,47.7180
225.700,168.430,257.800,-47.6580,-0.9070,1.9410,47.7090
236.370,168.430,257.800,-47.6590,-0.9030,1.9600,47.7050
247.030,168.430,257.800,-47.6510,-0.8910,1.9660,47.6940
257.700,168.430,257.800,-47.6420,-0.8860,1.9820,47.6920
268.370,168.430,257.800,-47.6420,-0.8810,1.9900,47.6910
279.030,168.430,257.800,-47.6450,-0.8770,2.0000,47.6940
289.700,168.430,257.800,-47.6520,-0.8630,2.0110,47.7060
300.370,168.430,257.800,-47.6620,-0.8640,2.0210,47.7130
311.030,168.430,257.800,-47.6750,-0.8500,2.0350,47.7250
321.700,157.770,257.800,-47.6920,-0.8510,2.0480,47.7430
311.030,157.770,257.800,-47.7150,-0.8350,2.0250,47.7650
300.370,157.770,257.800,-47.6970,-0.8470,2.0200,47.7490
289.700,157.770,257.800,-47.6880,-0.8540,2.0190,47.7380
279.030,157.770,257.800,-47.6660,-0.8610,2.0160,47.7190
268.370,157.770,257.800,-47.6630,-0.8670,2.0050,47.7110
257.700,157.770,257.800,-47.6590,-0.8730,1.9950,47.7080
247.030,157.770,257.800,-47.6500,-0.8830,1.9850,47.7000
236.370,157.770,257.800,-47.6550,-0.8950,1.9770,47.7030
225.700,157.770,257.800,-47.6570,-0.8930,1.9660,47.7080
215.030,157.770,257.800,-47.6640,-0.9030,1.9560,47.7070
204.370,157.770,257.800,-47.6690,-0.9090,1.9460,47.7170
193.700,157.770,257.800,-47.6830,-0.9190,1.9370,47.7310
183.030,157.770,257.800,-47.6940,-0.9330,1.9230,47.7450
172.370,147.100,257.800,-47.7100,-0.9470,1.9130,47.7580
183.030,147.100,257.800,-47.7400,-0.9760,1.9080,47.7880
193.700,147.100,257.800,-47.7190,-0.9520,1.9140,47.7670
204.370,147.100,257.800,-47.7060,-0.9460,1.9290,47.7550
215.030,147.100,257.800,-47.6950,-0.9300,1.9350,47.7400
225.700,147.100,257.800,-47.6780,-0.9200,1.9410,47.7240
236.370,147.100,257.800,-47.6740,-0.9120,1.9550,47.7230
247.030,147.100,257.800,-47.6680,-0.9030,1.9590,47.7180
257.700,147.100,257.800,-47.6610,-0.8960,1.9730,47.7100
268.370,147.100,257.800,-47.6660,-0.8890,1.9780,47.7130
279.030,147.100,257.800,-47.6640,-0.8830,1.9880,47.7130
289.700,147.100,257.800,-47.6690,-0.8710,1.9920,47.7200
300.370,147.100,257.800,-47.6730,-0.8670,1.9960,47.7250
311.030,147.100,257.800,-47.6860,-0.8540,2.0000,47.7330
321.700,136.430,257.800,-47.7020,-0.8440,2.0050,47.7540
311.030,136.430,257.800,-47.7110,-0.8380,1.9900,47.7610
300.370,136.430,257.800,-47.7020,-0.8460,1.9910,47.7550
289.700,136.430,257.800,-47.6850,-0.8550,1.9890,47.7370
279.030,136.430,257.800,-47.6780,-0.8620,1.9900,47.7280
268.370,136.430,257.800,-47.6740,-0.8720,1.9870,47.7210
257.700,136.430,257.800,-47.6680,-0.8880,1.9830,47.7190
247.030,136.430,257.800,-47.6660,-0.8890,1.9750,47.7150
236.370,136.430,257.800,-47.6660,-0.9040,1.9700,47.7180
225.700,136.430,257.800,-47.6700,-0.9140,1.9600,47.7210
215.030,136.430,257.800,-47.6850,-0.9140,1.9580,47.7340
204.370,136.430,257.800,-47.6920,-0.9310,1.9530,47.7410
193.700,136.430,257.800,-47.7030,-0.9420,1.9390,47.7530
183.030,136.430,257.800,-47.7130,-0.9560,1.9320,47.7620
172.370,125.770,257.800,-47.7290,-0.9720,1.9240,47.7760
183.030,125.770,257.800,-47.7550,-0.9930,1.9190,47.8060
193.700,125.770,257.800,-47.7360,-0.9790,1.9290,47.7850
204.370,125.770,257.800,-47.7230,-0.9650,1.9350,47.7690
215.030,125.770,257.800,-47.7110,-0.9460,1.9430,47.7610
225.700,125.770,257.800,-47.6950,-0.9340,1.9490,47.7470
236.370,125.770,257.800,-47.6950,-0.9240,1.9590,47.7440
247.030,125.770,257.800,-47.6790,-0.9150,1.9560,47.7240
257.700,125.770,257.800,-47.6800,-0.9020,1.9700,47.7260
268.370,125.770,257.800,-47.6720,-0.8980,1.9650,47.7210
279.030,125.770,257.800,-47.6750,-0.8850,1.9780,47.7230
289.700,125.770,257.800,-47.6710,-0.8810,1.9780,47.7220
300.370,125.770,257.800,-47.6810,-0.8660,1.9760,47.7300
311.030,125.770,257.800,-47.6860,-0.8590,1.9780,47.7350
321.700,115.100,257.800,-47.6950,-0.8470,1.9740,47.7430
311.030,115.100,257.800,-47.7030,-0.8390,1.9590,47.7520
300.370,115.100,257.800,-47.6900,-0.8470,1.9670,47.7370
289.700,115.100,257.800,-47.6900,-0.8580,1.9670,47.7400
279.030,115.100,257.800,-47.6780,-0.8700,1.9700,47.7270
268.370,115.100,257.800,-47.6770,-0.8810,1.9710,47.7260
257.700,115.100,257.800,-47.6730,-0.8900,1.9710,47.7250
247.030,115.100,257.800,-47.6740,-0.8970,1.9700,47.7230
236.370,115.100,257.800,-47.6740,-0.9120,1.9700,47.7240
225.700,115.100,257.800,-47.6850,-0.9190,1.9600,47.7300
215.030,115.100,257.800,-47.6850,-0.9290,1.9600,47.7340
204.370,115.100,257.800,-47.7020,-0.9430,1.9560,47.7510
193.700,115.100,257.800,-47.7160,-0.9540,1.9490,47.7640
183.030,115.100,257.800,-47.7290,-0.9680,1.9420,47.7800
183.030,104.430,257.800,-47.7430,-0.9870,1.9360,47.7930
193.700,104.430,257.800,-47.7480,-0.9910,1.9480,47.7980
204.370,104.430,257.800,-47.7370,-0.9820,1.9570,47.7840
215.030,104.430,257.800,-47.7180,-0.9670,1.9590,47.7670
225.700,104.430,257.800,-47.6990,-0.9520,1.9590,47.7500
236.370,104.430,257.800,-47.6960,-0.9390,1.9590,47.7450
247.030,104.430,257.800,-47.6870,-0.9290,1.9610,47.7380
257.700,104.430,257.800,-47.6820,-0.9170,1.9680,47.7300
268.370,104.430,257.800,-47.6730,-0.9040,1.9690,47.7200
279.030,104.430,257.800,-47.6750,-0.8920,1.9620,47.7230
289.700,104.430,257.800,-47.6760,-0.8840,1.9670,47.7250
300.370,104.430,257.800,-47.6790,-0.8760,1.9620,47.7290
311.030,93.770,257.800,-47.6820,-0.8610,1.9590,47.7300
300.370,93.770,257.800,-47.6840,-0.8560,1.9500,47.7300
289.700,93.770,257.800,-47.6800,-0.8710,1.9550,47.7270
279.030,93.770,257.800,-47.6700,-0.8770,1.9610,47.7180
268.370,93.770,257.800,-47.6710,-0.8900,1.9620,47.7180
257.700,93.770,257.800,-47.6730,-0.8970,1.9630,47.7190
247.030,93.770,257.800,-47.6740,-0.9120,1.9630,47.7210
236.370,93.770,257.800,-47.6810,-0.9250,1.9700,47.7320
225.700,93.770,257.800,-47.6860,-0.9360,1.9700,47.7370
215.030,93.770,257.800,-47.6930,-0.9470,1.9720,47.7430
204.370,93.770,257.800,-47.7040,-0.9590,1.9680,47.7550
193.700,93.770,257.800,-47.7190,-0.9740,1.9700,47.7710
193.700,83.100,257.800,-47.7390,-0.9930,1.9660,47.7920
204.370,83.100,257.800,-47.7430,-1.0000,1.9730,47.7940
215.030,83.100,257.800,-47.7250,-0.9820,1.9760,47.7740
225.700,83.100,257.800,-47.7030,-0.9670,1.9710,47.7580
236.370,83.100,257.800,-47.6930,-0.9500,1.9700,47.7410
247.030,83.100,257.800,-47.6800,-0.9460,1.9740,47.7300
257.700,83.100,257.800,-47.6740,-0.9310,1.9750,47.7250
268.370,83.100,257.800,-47.6710,-0.9220,1.9660,47.7190
279.030,83.100,257.800,-47.6680,-0.9050,1.9660,47.7130
289.700,83.100,257.800,-47.6670,-0.8860,1.9630,47.7160
279.030,72.430,257.800,-47.6730,-0.8740,1.9530,47.7180
268.370,72.430,257.800,-47.6590,-0.8970,1.9640,47.7110
257.700,72.430,257.800,-47.6640,-0.9090,1.9670,47.7130
247.030,72.430,257.800,-47.6690,-0.9260,1.9700,47.7150
236.370,72.430,257.800,-47.6730,-0.9350,1.9780,47.7210
225.700,72.430,257.800,-47.6820,-0.9510,1.9810,47.7340
204.370,61.770,268.470,-47.6840,-0.9570,1.9780,47.7340
215.030,61.770,268.470,-47.7410,-0.9840,1.9780,47.7920
225.700,61.770,268.470,-47.7230,-0.9730,1.9710,47.7720
236.370,61.770,268.470,-47.7010,-0.9610,1.9730,47.7510
247.030,61.770,268.470,-47.6960,-0.9460,1.9710,47.7420
257.700,61.770,268.470,-47.6880,-0.9330,1.9670,47.7380
268.370,61.770,268.470,-47.6800,-0.9270,1.9570,47.7290
279.030,61.770,268.470,-47.6780,-0.9100,1.9570,47.7260
300.370,72.430,268.470,-47.6720,-0.9030,1.9480,47.7240
289.700,72.430,268.470,-47.6800,-0.8750,1.9280,47.7270
279.030,72.430,268.470,-47.6760,-0.8840,1.9370,47.7240
268.370,72.430,268.470,-47.6780,-0.9020,1.9480,47.7250
257.700,72.430,268.470,-47.6820,-0.9040,1.9490,47.7300
247.030,72.430,268.470,-47.6830,-0.9210,1.9590,47.7330
236.370,72.430,268.470,-47.6830,-0.9330,1.9590,47.7310
225.700,72.430,268.470,-47.6980,-0.9430,1.9620,47.7460
215.030,72.430,268.470,-47.7110,-0.9560,1.9630,47.7610
204.370,72.430,268.470,-47.7240,-0.9640,1.9680,47.7790
183.030,83.100,268.470,-47.7450,-0.9790,1.9710,47.7940
193.700,83.100,268.470,-47.7850,-1.0100,1.9560,47.8360
204.370,83.100,268.470,-47.7650,-0.9910,1.9590,47.8130
215.030,83.100,268.470,-47.7410,-0.9780,1.9620,47.7900
225.700,83.100,268.470,-47.7260,-0.9580,1.9550,47.7760
236.370,83.100,268.470,-47.7090,-0.9500,1.9620,47.7590
247.030,83.100,268.470,-47.6920,-0.9390,1.9610,47.7420
257.700,83.100,268.470,-47.6890,-0.9280,1.9610,47.7380
268.370,83.100,268.470,-47.6880,-0.9150,1.9560,47.7380
279.030,83.100,268.470,-47.6760,-0.9030,1.9490,47.7240
289.700,83.100,268.470,-47.6780,-0.8920,1.9470,47.7270
300.370,83.100,268.470,-47.6820,-0.8770,1.9410,47.7310
321.700,93.770,268.470,-47.6870,-0.8660,1.9380,47.7330
311.030,93.770,268.470,-47.7100,-0.8440,1.9330,47.7570
300.370,93.770,268.470,-47.6960,-0.8520,1.9430,47.7430
289.700,93.770,268.470,-47.6870,-0.8620,1.9420,47.7380
279.030,93.770,268.470,-47.6850,-0.8780,1.9450,47.7320
268.370,93.770,268.470,-47.6870,-0.8870,1.9490,47.7350
257.700,93.770,268.470,-47.6850,-0.9060,1.9520,47.7350
247.030,93.770,268.470,-47.6900,-0.9130,1.9490,47.7350
236.370,93.770,268.470,-47.6920,-0.9210,1.9490,47.7370
225.700,93.770,268.470,-47.7000,-0.9340,1.9550,47.7500
215.030,93.770,268.470,-47.7100,-0.9410,1.9550,47.7590
204.370,93.770,268.470,-47.7220,-0.9550,1.9510,47.7700
193.700,93.770,268.470,-47.7410,-0.9600,1.9480,47.7880
183.030,93.770,268.470,-47.7610,-0.9840,1.9460,47.8110
172.370,104.430,268.470,-47.7850,-1.0040,1.9450,47.8330
183.030,104.430,268.470,-47.7930,-1.0090,1.9190,47.8450
193.700,104.430,268.470,-47.7710,-0.9920,1.9300,47.8210
204.370,104.430,268.470,-47.7480,-0.9730,1.9330,47.7990
215.030,104.430,268.470,-47.7310,-0.9550,1.9420,47.7760
225.700,104.430,268.470,-47.7190,-0.9530,1.9470,47.7680
236.370,104.430,268.470,-47.7070,-0.9340,1.9500,47.7570
247.030,104.430,268.470,-47.7000,-0.9240,1.9540,47.7490
257.700,104.430,268.470,-47.6880,-0.9180,1.9510,47.7430
268.370,104.430,268.470,-47.6880,-0.9080,1.9530,47.7350
279.030,104.430,268.470,-47.6820,-0.8960,1.9580,47.7340
289.700,104.430,268.470,-47.6900,-0.8870,1.9510,47.7350
300.370,104.430,268.470,-47.6930,-0.8730,1.9490,47.7400
311.030,104.430,268.470,-47.7010,-0.8580,1.9500,47.7450
321.700,115.100,268.470,-47.7020,-0.8540,1.9420,47.7490
311.030,115.100,268.470,-47.7160,-0.8400,1.9510,47.7640
300.370,115.100,268.470,-47.7080,-0.8470,1.9580,47.7570
289.700,115.100,268.470,-47.6940,-0.8630,1.9600,47.7440
279.030,115.100,268.470,-47.6950,-0.8660,1.9580,47.7400
268.370,115.100,268.470,-47.6870,-0.8780,1.9580,47.7370
257.700,115.100,268.470,-47.6850,-0.8920,1.9560,47.7330
247.030,115.100,268.470,-47.6830,-0.8990,1.9630,47.7350
236.370,115.100,268.470,-47.6840,-0.9090,1.9490,47.7360
225.700,115.100,268.470,-47.6920,-0.9170,1.9480,47.7400
215.030,115.100,268.470,-47.6990,-0.9240,1.9420,47.7480
204.370,115.100,268.470,-47.7190,-0.9400,1.9400,47.7620
193.700,115.100,268.470,-47.7260,-0.9430,1.9330,47.7780
183.030,115.100,268.470,-47.7440,-0.9590,1.9270,47.7920
172.370,125.770,268.470,-47.7590,-0.9790,1.9190,47.8070
183.030,125.770,268.470,-47.7780,-0.9850,1.9030,47.8220
193.700,125.770,268.470,-47.7560,-0.9690,1.9070,47.8000
204.370,125.770,268.470,-47.7360,-0.9520,1.9150,47.7850
215.030,125.770,268.470,-47.7170,-0.9360,1.9240,47.7670
225.700,125.770,268.470,-47.7100,-0.9300,1.9320,47.7580
236.370,125.770,268.470,-47.6950,-0.9240,1.9400,47.7410
247.030,125.770,268.470,-47.6890,-0.9100,1.9460,47.7430
257.700,125.770,268.470,-47.6840,-0.9050,1.9530,47.7320
